"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Klc42",3.26177642986228e-17,0.395360892434117,0.44,0.22,5.20938313613304e-13,"Enterocyte.Mature.Distal","Klc4"
"Depdc7",4.60875866961652e-17,0.261796980808308,0.199,0.062,7.36064847124454e-13,"Enterocyte.Mature.Distal","Depdc7"
"Heph1",4.66171242528265e-17,0.269664719501704,0.245,0.086,7.44522091441892e-13,"Enterocyte.Mature.Distal","Heph"
"Epha11",4.92983791307662e-17,0.269541795575272,0.195,0.059,7.87344413097467e-13,"Enterocyte.Mature.Distal","Epha1"
"Cyp4f161",6.09439306830829e-17,0.431909738358308,0.332,0.146,9.73335516939516e-13,"Enterocyte.Mature.Distal","Cyp4f16"
"Sec14l21",7.65450143358859e-17,0.317234407601139,0.232,0.081,1.22250042395843e-12,"Enterocyte.Mature.Distal","Sec14l2"
"Tstd3",7.88942360204412e-17,0.29657867068894,0.17,0.049,1.26001984348247e-12,"Enterocyte.Mature.Distal","Tstd3"
"Ttyh21",7.96800963627948e-17,0.311933801606993,0.212,0.069,1.2725708190102e-12,"Enterocyte.Mature.Distal","Ttyh2"
"Fbp23",8.07733641574142e-17,0.378707656788271,0.867,0.77,1.29003139895806e-12,"Enterocyte.Mature.Distal","Fbp2"
"1700011H14Rik2",9.20817524169202e-17,0.324673549908896,0.187,0.057,1.47063766785063e-12,"Enterocyte.Mature.Distal","1700011H14Rik"
"Trpm41",1.044730935226e-16,0.445659112970065,0.369,0.171,1.66853977664945e-12,"Enterocyte.Mature.Distal","Trpm4"
"Pde9a1",1.2194564476231e-16,0.371382121992792,0.34,0.15,1.94759389249885e-12,"Enterocyte.Mature.Distal","Pde9a"
"Cdk181",1.4436546190444e-16,0.325191646907491,0.237,0.084,2.30566079207581e-12,"Enterocyte.Mature.Distal","Cdk18"
"Nmi1",2.07649336937404e-16,0.375911775181762,0.485,0.26,3.31636756022727e-12,"Enterocyte.Mature.Distal","Nmi"
"Fuca21",2.22023387396758e-16,0.323438850519691,0.39,0.179,3.54593552011362e-12,"Enterocyte.Mature.Distal","Fuca2"
"Osr21",2.24232263018968e-16,0.413065659140886,0.552,0.313,3.58121347267593e-12,"Enterocyte.Mature.Distal","Osr2"
"Pdcd61",2.67809578825249e-16,0.370573416237374,0.822,0.671,4.27718678341806e-12,"Enterocyte.Mature.Distal","Pdcd6"
"Plekhb21",3.02455067647227e-16,0.37010561769655,0.481,0.255,4.83050988539386e-12,"Enterocyte.Mature.Distal","Plekhb2"
"Efhd22",3.32410261052383e-16,0.457759492278964,0.614,0.393,5.3089242792676e-12,"Enterocyte.Mature.Distal","Efhd2"
"Pbld21",3.75987147594963e-16,0.340540433495928,0.436,0.216,6.00489073423915e-12,"Enterocyte.Mature.Distal","Pbld2"
"Reep62",4.56594931438207e-16,0.378187509688717,0.461,0.241,7.29227764999961e-12,"Enterocyte.Mature.Distal","Reep6"
"Dnpep1",6.01921174227083e-16,0.749514543050005,0.656,0.43,9.61328307358075e-12,"Enterocyte.Mature.Distal","Dnpep"
"Slc9a21",7.00723357264368e-16,0.28884037337647,0.216,0.075,1.11912527388692e-11,"Enterocyte.Mature.Distal","Slc9a2"
"Fbxo6",7.48159764515751e-16,0.299681675769731,0.191,0.061,1.19488595990811e-11,"Enterocyte.Mature.Distal","Fbxo6"
"Cdk11b",1.09649039985303e-15,0.305982583754903,0.44,0.219,1.75120481760528e-11,"Enterocyte.Mature.Distal","Cdk11b"
"Il182",1.1041854773343e-15,0.352343346279747,0.295,0.12,1.76349462585062e-11,"Enterocyte.Mature.Distal","Il18"
"Lpin2",1.13570303881568e-15,0.292027562422015,0.22,0.077,1.81383132329252e-11,"Enterocyte.Mature.Distal","Lpin2"
"Mgst23",1.1379884848152e-15,0.382706184441136,0.793,0.609,1.81748140909835e-11,"Enterocyte.Mature.Distal","Mgst2"
"Gpa331",1.2041138170942e-15,0.391721487912908,0.718,0.505,1.92309017728115e-11,"Enterocyte.Mature.Distal","Gpa33"
"Cdc42se2",1.23741800456334e-15,0.372665805130712,0.315,0.139,1.97628029508812e-11,"Enterocyte.Mature.Distal","Cdc42se2"
"Gabarap4",1.25289720549916e-15,0.316110488895982,0.934,0.807,2.0010021269027e-11,"Enterocyte.Mature.Distal","Gabarap"
"Chkb",1.26063301096934e-15,0.423760558998802,0.469,0.248,2.01335698181914e-11,"Enterocyte.Mature.Distal","Chkb"
"Fos1",1.42234974443049e-15,0.486109523457074,0.187,0.061,2.27163477682994e-11,"Enterocyte.Mature.Distal","Fos"
"Luzp1",1.96507988932607e-15,0.358150836051723,0.444,0.227,3.13842909124266e-11,"Enterocyte.Mature.Distal","Luzp1"
"Id32",2.00721117223813e-15,0.356299846356974,0.722,0.488,3.20571696318151e-11,"Enterocyte.Mature.Distal","Id3"
"Chdh2",2.00805794514342e-15,0.272494915221282,0.311,0.131,3.20706934418856e-11,"Enterocyte.Mature.Distal","Chdh"
"Tmem41a1",2.32847330203215e-15,0.358921603228333,0.51,0.287,3.71880471067554e-11,"Enterocyte.Mature.Distal","Tmem41a"
"Eps8",2.37731888652288e-15,0.371065151134614,0.349,0.161,3.7968159936657e-11,"Enterocyte.Mature.Distal","Eps8"
"Tonsl",2.94700426782631e-15,0.372258029350574,0.842,0.671,4.70666051614541e-11,"Enterocyte.Mature.Distal","Tonsl"
"Ccng2",3.00265596918328e-15,0.257349706703717,0.178,0.056,4.79554184838261e-11,"Enterocyte.Mature.Distal","Ccng2"
"Ddit3",3.22482030493153e-15,0.288986904459346,0.195,0.065,5.15036050900614e-11,"Enterocyte.Mature.Distal","Ddit3"
"Tapbp",4.44925741978459e-15,0.295283669119094,0.589,0.346,7.10590902513797e-11,"Enterocyte.Mature.Distal","Tapbp"
"Gtf2b2",4.69269147033344e-15,0.314884796038869,0.469,0.243,7.49469754726953e-11,"Enterocyte.Mature.Distal","Gtf2b"
"Vat12",4.71728616943078e-15,0.32964651641691,0.34,0.155,7.5339777411979e-11,"Enterocyte.Mature.Distal","Vat1"
"Hint31",5.66415605879466e-15,0.367210819834408,0.378,0.184,9.04622364150095e-11,"Enterocyte.Mature.Distal","Hint3"
"Dgkd",5.66898298808362e-15,0.295534075666019,0.303,0.131,9.05393273026835e-11,"Enterocyte.Mature.Distal","Dgkd"
"Rab171",6.43347686459899e-15,0.372400903746454,0.432,0.226,1.0274905900451e-10,"Enterocyte.Mature.Distal","Rab17"
"Fbln11",7.09955061228782e-15,0.503054938008514,0.344,0.161,1.13386922828849e-10,"Enterocyte.Mature.Distal","Fbln1"
"Ehbp1l11",7.5413610779712e-15,0.297867635362499,0.141,0.039,1.20443077776278e-10,"Enterocyte.Mature.Distal","Ehbp1l1"
"Tprn",9.48729804303669e-15,0.327115006568072,0.353,0.166,1.51521637045339e-10,"Enterocyte.Mature.Distal","Tprn"
"Lasp12",9.99325732125897e-15,0.383312099332448,0.568,0.339,1.59602312677827e-10,"Enterocyte.Mature.Distal","Lasp1"
"Plac84",1.04754376806002e-14,0.290730039496202,0.983,0.978,1.67303215196865e-10,"Enterocyte.Mature.Distal","Plac8"
"Epcam2",1.20049781094484e-14,0.276150993869903,0.992,0.989,1.91731505386e-10,"Enterocyte.Mature.Distal","Epcam"
"Tmem981",1.26726154857194e-14,0.333026320070615,0.448,0.242,2.02394341922425e-10,"Enterocyte.Mature.Distal","Tmem98"
"Ilvbl1",1.35592111596877e-14,0.322494174138417,0.456,0.241,2.16554161431372e-10,"Enterocyte.Mature.Distal","Ilvbl"
"Tfg2",1.92936728390701e-14,0.382850837207732,0.693,0.499,3.08139248912789e-10,"Enterocyte.Mature.Distal","Tfg"
"Krt84",2.21222917955974e-14,0.286826481322022,0.996,0.985,3.53315122267485e-10,"Enterocyte.Mature.Distal","Krt8"
"Pfkfb41",2.30703300539117e-14,0.356884429575675,0.203,0.073,3.68456241291023e-10,"Enterocyte.Mature.Distal","Pfkfb4"
"Sertad1",2.4783991992748e-14,0.298990127067963,0.261,0.107,3.95825136116179e-10,"Enterocyte.Mature.Distal","Sertad1"
"P4hb3",2.59224178037713e-14,0.325366549969748,0.846,0.664,4.14006934744032e-10,"Enterocyte.Mature.Distal","P4hb"
"Hmgcs12",2.66709046838828e-14,0.391435592928805,0.436,0.235,4.25961018706292e-10,"Enterocyte.Mature.Distal","Hmgcs1"
"Chmp4b1",2.73389502018343e-14,0.368400340731936,0.822,0.619,4.36630373673495e-10,"Enterocyte.Mature.Distal","Chmp4b"
"Gltp1",3.16673840175038e-14,0.389292673401363,0.556,0.344,5.05759790143553e-10,"Enterocyte.Mature.Distal","Gltp"
"Ndufa62",3.62950245900828e-14,0.259542167905175,0.963,0.934,5.79667837728213e-10,"Enterocyte.Mature.Distal","Ndufa6"
"Rhou1",3.65246961191401e-14,0.256771254979189,0.249,0.099,5.83335921718786e-10,"Enterocyte.Mature.Distal","Rhou"
"Cltb",4.98604322210721e-14,0.400829377906148,0.701,0.513,7.96320963002742e-10,"Enterocyte.Mature.Distal","Cltb"
"Ksr1",5.06705823285745e-14,0.300091125704188,0.174,0.057,8.09259870369663e-10,"Enterocyte.Mature.Distal","Ksr1"
"Sqrdl1",5.27873521922709e-14,0.319888168032787,0.456,0.246,8.43066801862758e-10,"Enterocyte.Mature.Distal","Sqrdl"
"Sipa1l3",5.29045924304428e-14,0.269942147560394,0.274,0.115,8.44939245706603e-10,"Enterocyte.Mature.Distal","Sipa1l3"
"Tspan3",5.6661409044985e-14,0.420235147670141,0.801,0.681,9.04939363857455e-10,"Enterocyte.Mature.Distal","Tspan3"
"Aes2",5.67950355296104e-14,0.315570337517526,0.917,0.742,9.07073512443408e-10,"Enterocyte.Mature.Distal","Aes"
"Fbxo252",6.35717303406261e-14,0.28681420186511,0.249,0.1,1.01530410527014e-09,"Enterocyte.Mature.Distal","Fbxo25"
"Slc35c21",6.45549889534633e-14,0.329933054514878,0.324,0.15,1.03100772857576e-09,"Enterocyte.Mature.Distal","Slc35c2"
"Atp2b1",7.10273280953331e-14,0.40639155720551,0.502,0.287,1.13437745701057e-09,"Enterocyte.Mature.Distal","Atp2b1"
"Rab4a",7.21413975886051e-14,0.346028432054197,0.427,0.227,1.15217026088761e-09,"Enterocyte.Mature.Distal","Rab4a"
"Slc7a82",7.67657232196658e-14,0.356968554517524,0.357,0.173,1.22602536554128e-09,"Enterocyte.Mature.Distal","Slc7a8"
"Prkcz",8.88161440614012e-14,0.278338022028896,0.29,0.128,1.41848263680464e-09,"Enterocyte.Mature.Distal","Prkcz"
"Micu1",8.96051325325248e-14,0.354288789081907,0.386,0.197,1.43108357167695e-09,"Enterocyte.Mature.Distal","Micu1"
"Papss12",9.09410174292422e-14,0.344658077046396,0.436,0.238,1.45241898936243e-09,"Enterocyte.Mature.Distal","Papss1"
"Ephx21",1.50471195779135e-13,0.307730043699707,0.378,0.185,2.40317546778857e-09,"Enterocyte.Mature.Distal","Ephx2"
"Coro2a5",1.59746068319053e-13,0.348641368507565,0.498,0.286,2.5513044571236e-09,"Enterocyte.Mature.Distal","Coro2a"
"Cat1",1.71140439625112e-13,0.296655955184658,0.477,0.267,2.73328396125267e-09,"Enterocyte.Mature.Distal","Cat"
"Itgb4",1.74596485936932e-13,0.34248385054722,0.32,0.149,2.78848047689874e-09,"Enterocyte.Mature.Distal","Itgb4"
"Smad7",1.85424319843319e-13,0.323847495707322,0.183,0.064,2.96141181221764e-09,"Enterocyte.Mature.Distal","Smad7"
"Cox173",2.34507814517062e-13,0.336627829500596,0.884,0.746,3.745324305652e-09,"Enterocyte.Mature.Distal","Cox17"
"Nucb11",2.3734748754311e-13,0.373374608727879,0.581,0.369,3.79067672355101e-09,"Enterocyte.Mature.Distal","Nucb1"
"Entpd51",2.67103051665954e-13,0.265452269349975,0.282,0.121,4.26590283815696e-09,"Enterocyte.Mature.Distal","Entpd5"
"9130230L23Rik1",2.94366641807038e-13,0.276366857484341,0.187,0.066,4.7013296363002e-09,"Enterocyte.Mature.Distal","9130230L23Rik"
"Mcl1",3.17341860618977e-13,0.383410723492246,0.411,0.222,5.06826685594569e-09,"Enterocyte.Mature.Distal","Mcl1"
"Slc25a201",3.62703509353471e-13,0.360446201122554,0.266,0.115,5.79273774788429e-09,"Enterocyte.Mature.Distal","Slc25a20"
"Fam3c1",5.22653906929321e-13,0.270423031205361,0.328,0.155,8.34730554756818e-09,"Enterocyte.Mature.Distal","Fam3c"
"Casp8",5.96086424537339e-13,0.365212661513473,0.44,0.248,9.52009628628585e-09,"Enterocyte.Mature.Distal","Casp8"
"Acy13",6.0658691208967e-13,0.371954921083486,0.469,0.274,9.68779957298412e-09,"Enterocyte.Mature.Distal","Acy1"
"D5Ertd579e1",6.69808023344797e-13,0.26003301565856,0.245,0.101,1.06975039408398e-08,"Enterocyte.Mature.Distal","D5Ertd579e"
"Stard41",9.43474567282353e-13,0.327575420585807,0.506,0.311,1.50682323140665e-08,"Enterocyte.Mature.Distal","Stard4"
"Apoa41",9.48701575124541e-13,1.07542844701892,0.573,0.377,1.5151712856314e-08,"Enterocyte.Mature.Distal","Apoa4"
"Cds13",1.15453356476647e-12,0.323091287105481,0.502,0.303,1.84390555628853e-08,"Enterocyte.Mature.Distal","Cds1"
"Capzb1",1.17955435162393e-12,0.312286720465067,0.859,0.715,1.88386625497858e-08,"Enterocyte.Mature.Distal","Capzb"
"Tnip1",1.20901335553733e-12,0.268280851289094,0.245,0.103,1.93091523012866e-08,"Enterocyte.Mature.Distal","Tnip1"
"Tollip",1.21297616607945e-12,0.266025834416548,0.207,0.08,1.93724423484549e-08,"Enterocyte.Mature.Distal","Tollip"
"Pcyt1a1",1.60199211788438e-12,0.287659333558475,0.207,0.081,2.55854161147315e-08,"Enterocyte.Mature.Distal","Pcyt1a"
"Tradd1",1.8699695906044e-12,0.347586674974953,0.515,0.314,2.98652843315429e-08,"Enterocyte.Mature.Distal","Tradd"
"Ptdss1",2.50074884239605e-12,0.290376128568101,0.303,0.14,3.99394597619074e-08,"Enterocyte.Mature.Distal","Ptdss1"
"Ppp4r1",2.50946460070849e-12,0.292235093871343,0.199,0.076,4.00786591379153e-08,"Enterocyte.Mature.Distal","Ppp4r1"
"Mpi2",2.66782520581342e-12,0.298388376895808,0.386,0.203,4.26078363620461e-08,"Enterocyte.Mature.Distal","Mpi"
"Galm2",3.78653494412243e-12,0.287138227283829,0.436,0.241,6.04747495925793e-08,"Enterocyte.Mature.Distal","Galm"
"Trim314",4.6464573662489e-12,0.288979523336749,0.361,0.185,7.42085705963612e-08,"Enterocyte.Mature.Distal","Trim31"
"Pnp1",4.67432794835501e-12,0.352155899487496,0.602,0.416,7.46536916631778e-08,"Enterocyte.Mature.Distal","Pnp"
"Zbtb7b1",5.02162175323585e-12,0.333626336886019,0.311,0.151,8.02003210209298e-08,"Enterocyte.Mature.Distal","Zbtb7b"
"Calm3",5.09085430305116e-12,0.275172050533909,0.896,0.726,8.130603407403e-08,"Enterocyte.Mature.Distal","Calm3"
"Tmem9b2",6.0352859806234e-12,0.330846484403898,0.456,0.267,9.63895523965363e-08,"Enterocyte.Mature.Distal","Tmem9b"
"Mgat4a4",6.52608684526609e-12,0.350630060151946,0.477,0.286,1.04228133005745e-07,"Enterocyte.Mature.Distal","Mgat4a"
"Rab11a1",7.6517040019747e-12,0.366212763021108,0.668,0.506,1.22205364615538e-07,"Enterocyte.Mature.Distal","Rab11a"
"Coro1c1",8.06967491418716e-12,0.33578945041741,0.456,0.263,1.28880778054483e-07,"Enterocyte.Mature.Distal","Coro1c"
"Mylk3",1.03554090138289e-11,0.298708324932213,0.278,0.128,1.65386237359861e-07,"Enterocyte.Mature.Distal","Mylk"
"Slc35b15",1.76522424137537e-11,0.287998471384249,0.631,0.428,2.81923963590061e-07,"Enterocyte.Mature.Distal","Slc35b1"
"Zyx",1.84338177415533e-11,0.265935876975278,0.286,0.134,2.94406503150348e-07,"Enterocyte.Mature.Distal","Zyx"
"Ihh",1.89855765426849e-11,0.282466088679472,0.261,0.12,3.03218642963221e-07,"Enterocyte.Mature.Distal","Ihh"
"Hsd17b41",2.02620813188487e-11,0.334765416856459,0.523,0.331,3.23605700743333e-07,"Enterocyte.Mature.Distal","Hsd17b4"
"1110007C09Rik3",2.36835577855601e-11,0.293696322250568,0.361,0.191,3.78250101393181e-07,"Enterocyte.Mature.Distal","1110007C09Rik"
"Sap30l",2.72688703027145e-11,0.297457835847177,0.266,0.123,4.35511127604653e-07,"Enterocyte.Mature.Distal","Sap30l"
"Tes1",2.79747439490849e-11,0.293811397937579,0.378,0.203,4.46784635610834e-07,"Enterocyte.Mature.Distal","Tes"
"Atox12",3.18623899248692e-11,0.293350552578179,0.88,0.801,5.08874229490086e-07,"Enterocyte.Mature.Distal","Atox1"
"Insig2",3.40129506438378e-11,0.266095648539216,0.257,0.116,5.43220834732734e-07,"Enterocyte.Mature.Distal","Insig2"
"Gclm3",4.09841335406868e-11,0.293349255099694,0.56,0.367,6.54557596778309e-07,"Enterocyte.Mature.Distal","Gclm"
"Dstn",4.60901658759891e-11,0.279859420194828,0.436,0.259,7.36106039205422e-07,"Enterocyte.Mature.Distal","Dstn"
"Cdh175",5.31237307303964e-11,0.305213112422141,0.788,0.65,8.48439103495161e-07,"Enterocyte.Mature.Distal","Cdh17"
"Nipsnap3b2",7.50284652805926e-11,0.312593776365331,0.614,0.436,1.19827961899634e-06,"Enterocyte.Mature.Distal","Nipsnap3b"
"Pttg1ip1",8.80141713997513e-11,0.289549155301844,0.469,0.284,1.40567433142543e-06,"Enterocyte.Mature.Distal","Pttg1ip"
"Max1",8.81639322643663e-11,0.313373149772275,0.452,0.266,1.40806616219419e-06,"Enterocyte.Mature.Distal","Max"
"Galnt61",9.15765139627847e-11,0.302438116694721,0.373,0.205,1.46256850449963e-06,"Enterocyte.Mature.Distal","Galnt6"
"Pex161",1.01962848117177e-10,0.284296926385066,0.469,0.293,1.62844864727943e-06,"Enterocyte.Mature.Distal","Pex16"
"Igsf231",1.20865016387843e-10,0.322611601440402,0.29,0.143,1.93033517673024e-06,"Enterocyte.Mature.Distal","Igsf23"
"Ebpl1",1.58663139728534e-10,0.282407628824566,0.349,0.184,2.53400900460442e-06,"Enterocyte.Mature.Distal","Ebpl"
"Me21",1.58697471750606e-10,0.306310960099532,0.722,0.575,2.53455732132894e-06,"Enterocyte.Mature.Distal","Me2"
"Ush1c2",1.61342493833109e-10,0.299885095046964,0.564,0.379,2.57680096900858e-06,"Enterocyte.Mature.Distal","Ush1c"
"Arhgef161",1.6191893597459e-10,0.335072942426868,0.369,0.207,2.58600732645018e-06,"Enterocyte.Mature.Distal","Arhgef16"
"Naip2",1.62894388727836e-10,0.265133470226583,0.195,0.08,2.60158628237227e-06,"Enterocyte.Mature.Distal","Naip2"
"Aqp112",1.84001217122976e-10,0.30069400831801,0.415,0.242,2.93868343867106e-06,"Enterocyte.Mature.Distal","Aqp11"
"Id11",1.94670440712244e-10,0.37421528040812,0.622,0.422,3.10908160861525e-06,"Enterocyte.Mature.Distal","Id1"
"Adck5",1.94938968264613e-10,0.329236710760424,0.539,0.352,3.11337026215413e-06,"Enterocyte.Mature.Distal","Adck5"
"Rac1",2.5022956656285e-10,0.29220476205549,0.801,0.632,3.99641640757527e-06,"Enterocyte.Mature.Distal","Rac1"
"Tmem86a2",2.51033111375976e-10,0.320028754908441,0.344,0.181,4.00924982178571e-06,"Enterocyte.Mature.Distal","Tmem86a"
"Idh13",2.59583300491996e-10,0.2839272358038,0.423,0.246,4.14580489215767e-06,"Enterocyte.Mature.Distal","Idh1"
"Ier5",2.95374038548995e-10,0.325334586998381,0.332,0.184,4.717418769666e-06,"Enterocyte.Mature.Distal","Ier5"
"Chd32",2.98160290443496e-10,0.267943476574039,0.307,0.155,4.76191799867308e-06,"Enterocyte.Mature.Distal","Chd3"
"Mlx3",3.00658389675106e-10,0.294105869295207,0.494,0.309,4.80181514150111e-06,"Enterocyte.Mature.Distal","Mlx"
"Nr1h41",3.36644810886148e-10,0.25420303466576,0.278,0.134,5.37655427466266e-06,"Enterocyte.Mature.Distal","Nr1h4"
"Stx32",3.59301801434575e-10,0.313839357820941,0.278,0.136,5.73840907071159e-06,"Enterocyte.Mature.Distal","Stx3"
"Fam98c",4.66758001939075e-10,0.277661305422342,0.689,0.5,7.45459204896897e-06,"Enterocyte.Mature.Distal","Fam98c"
"Cbr12",5.31220342522171e-10,0.25117778658366,0.685,0.517,8.48412009042159e-06,"Enterocyte.Mature.Distal","Cbr1"
"Slc25a151",6.46344477291884e-10,0.293077248849555,0.423,0.25,1.03227676468287e-05,"Enterocyte.Mature.Distal","Slc25a15"
"Lpgat11",9.30022719012289e-10,0.253417860487951,0.349,0.183,1.48533928453453e-05,"Enterocyte.Mature.Distal","Lpgat1"
"Tmem1602",9.99576355287199e-10,0.266431472065643,0.635,0.444,1.59642339702919e-05,"Enterocyte.Mature.Distal","Tmem160"
"Sqstm11",1.10599891643663e-09,0.266538722705897,0.303,0.156,1.76639086944093e-05,"Enterocyte.Mature.Distal","Sqstm1"
"Gtpbp2",1.14944657885159e-09,0.375547821252819,0.274,0.142,1.83578113108388e-05,"Enterocyte.Mature.Distal","Gtpbp2"
"Ifit1bl11",1.64850155657007e-09,0.308519817038207,0.104,0.032,2.63282183599805e-05,"Enterocyte.Mature.Distal","Ifit1bl1"
"Bad4",1.74322695693939e-09,0.300765339195748,0.585,0.396,2.7841077729279e-05,"Enterocyte.Mature.Distal","Bad"
"Amdhd21",1.75440315510715e-09,0.269855900703229,0.432,0.263,2.80195727902163e-05,"Enterocyte.Mature.Distal","Amdhd2"
"Dgcr61",1.92118199802265e-09,0.312291573481047,0.585,0.423,3.06831976904197e-05,"Enterocyte.Mature.Distal","Dgcr6"
"Ap2m11",2.37708671651447e-09,0.289102765847753,0.701,0.559,3.79644519494525e-05,"Enterocyte.Mature.Distal","Ap2m1"
"Tspan152",2.44412355223735e-09,0.251772384456154,0.602,0.417,3.90350972527827e-05,"Enterocyte.Mature.Distal","Tspan15"
"Epb41l31",2.68741849162814e-09,0.257970915660552,0.324,0.177,4.2920760729793e-05,"Enterocyte.Mature.Distal","Epb41l3"
"Crb31",2.78782902387122e-09,0.273543021630604,0.581,0.401,4.45244173402472e-05,"Enterocyte.Mature.Distal","Crb3"
"Ubc1",2.84404619746604e-09,0.310656537245871,0.888,0.787,4.54222618197301e-05,"Enterocyte.Mature.Distal","Ubc"
"Jund3",2.93917319867977e-09,0.284121426140918,0.772,0.601,4.69415351561147e-05,"Enterocyte.Mature.Distal","Jund"
"Camk2d2",3.06620244258933e-09,0.269806122515897,0.436,0.271,4.89703192105942e-05,"Enterocyte.Mature.Distal","Camk2d"
"Hdhd34",3.61115783510783e-09,0.304120558301231,0.485,0.324,5.76738017845072e-05,"Enterocyte.Mature.Distal","Hdhd3"
"Tnfrsf1a",3.78203765038194e-09,0.304582196063328,0.328,0.184,6.04029233142499e-05,"Enterocyte.Mature.Distal","Tnfrsf1a"
"Map2k22",4.17795243497224e-09,0.287118152677189,0.776,0.676,6.67260783389417e-05,"Enterocyte.Mature.Distal","Map2k2"
"1810065E05Rik1",5.35820597023892e-09,0.469981715440517,0.191,0.085,8.55759075506858e-05,"Enterocyte.Mature.Distal","1810065E05Rik"
"Fat1",7.6297855068936e-09,0.254664746117385,0.261,0.133,0.000121855304330598,"Enterocyte.Mature.Distal","Fat1"
"Metrnl2",9.32614408683526e-09,0.258752332301162,0.373,0.22,0.000148947847210846,"Enterocyte.Mature.Distal","Metrnl"
"Litaf3",1.03670798970602e-08,0.305548563653717,0.369,0.221,0.000165572633035948,"Enterocyte.Mature.Distal","Litaf"
"Src",1.11252102534113e-08,0.291724437454368,0.224,0.11,0.000177680732957231,"Enterocyte.Mature.Distal","Src"
"Plgrkt1",1.28196363099406e-08,0.332211891857786,0.647,0.503,0.000204742411506061,"Enterocyte.Mature.Distal","Plgrkt"
"Sod11",1.29293650978337e-08,0.294557422196465,0.627,0.472,0.000206494889977502,"Enterocyte.Mature.Distal","Sod1"
"Hsbp12",2.23900454266985e-08,0.267567144229604,0.772,0.619,0.000357591415509801,"Enterocyte.Mature.Distal","Hsbp1"
"Arl4a1",2.84282404763691e-08,0.305036551465182,0.373,0.228,0.000454027428648091,"Enterocyte.Mature.Distal","Arl4a"
"Lrp10",2.9186937284606e-08,0.329906531151039,0.419,0.263,0.000466144575372442,"Enterocyte.Mature.Distal","Lrp10"
"Slc25a101",2.92601470804558e-08,0.275741682838202,0.481,0.318,0.00046731380902196,"Enterocyte.Mature.Distal","Slc25a10"
"Tmem8",4.08927209314596e-08,0.280879880147183,0.32,0.185,0.00065309764599634,"Enterocyte.Mature.Distal","Tmem8"
"Mapk31",4.41251791257112e-08,0.277368894956654,0.693,0.548,0.000704723235816733,"Enterocyte.Mature.Distal","Mapk3"
"Nr1h31",7.72105183188776e-08,0.306641320456781,0.266,0.146,0.00123312918807079,"Enterocyte.Mature.Distal","Nr1h3"
