"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG9837",5.93245575347444e-14,-0.313820005692597,0.16,0.252,5.52845551666283e-10,"0","CG9837"
"RhoL",1.18510531843816e-13,-0.263441352821217,0.448,0.512,1.10439964625252e-09,"0","RhoL"
"Pdcd4",3.01757957041787e-13,-0.257213879190498,0.352,0.431,2.81208240167241e-09,"0","Pdcd4"
"CG42321",3.14880508764223e-13,-0.32354435552493,0.229,0.315,2.9343714611738e-09,"0","CG42321"
"CG5804",5.35725161105389e-13,-0.606180014034139,0.035,0.104,4.99242277634112e-09,"0","CG5804"
"Nplp2",9.70008608448477e-13,-2.24882451658594,0.261,0.329,9.03951022213135e-09,"0","Nplp2"
"dm",1.25467085580867e-12,-0.267276831514052,0.256,0.349,1.1692277705281e-08,"0","dm"
"CG42240",1.90028854734578e-12,-0.307652387734176,0.095,0.176,1.77087889727154e-08,"0","CG42240"
"CCHa2",2.08630865849366e-12,-2.44207157987344,0.718,0.693,1.94423103885024e-08,"0","CCHa2"
"JhI-26",4.3497391056766e-12,-0.272964647056366,0.166,0.251,4.05352187258002e-08,"0","JhI-26"
"CG18067",4.68328145733683e-12,-0.27977175776019,0.064,0.137,4.36434999009219e-08,"0","CG18067"
"CG6602",5.16560048200712e-12,-1.02751051692633,0.053,0.122,4.81382308918243e-08,"0","CG6602"
"l(2)08717",5.71634558432951e-12,-0.29448194862396,0.392,0.466,5.32706245003667e-08,"0","l(2)08717"
"glob1",1.06861434343645e-11,-0.305610385415221,0.09,0.167,9.95841706648429e-08,"0","glob1"
"CR40469",1.30043789261865e-11,-0.3075257311879,0.202,0.292,1.21187807213132e-07,"0","CR40469"
"Ih",4.39387832957574e-11,-0.269253250652098,0.457,0.5,4.09465521533163e-07,"0","Ih"
"CG30154",4.91057482988999e-11,-0.272337856029541,0.105,0.182,4.57616468397448e-07,"0","CG30154"
"Thor",2.74221473996925e-10,-0.395643825199251,0.182,0.258,2.55546991617735e-06,"0","Thor"
"Tet",5.02516452579143e-10,-0.257366480377504,0.197,0.278,4.68295082158503e-06,"0","Tet"
"Hsp27",9.61496905133093e-10,-0.690503192855516,0.326,0.387,8.96018965893529e-06,"0","Hsp27"
"Hsp23",1.49410743688909e-09,-0.549802782165973,0.714,0.702,1.39235872043694e-05,"0","Hsp23"
"Sirup",5.21116827816605e-09,-0.262552884019812,0.097,0.164,4.85628771842294e-05,"0","Sirup"
"CG17124",5.25677673919373e-09,-0.304806577223384,0.279,0.346,4.89879024325464e-05,"0","CG17124"
"CG13315",7.71536006989724e-09,-0.435625151646406,0.052,0.108,7.18994404913724e-05,"0","CG13315"
"MtnA",9.17316787959017e-09,-0.489665009895198,0.139,0.208,8.54847514699008e-05,"0","MtnA"
"igl",1.75969885872026e-08,-0.267192780634816,0.121,0.186,0.000163986336644141,"0","igl"
"Chd64",1.64844319396417e-07,-0.37534629002663,0.356,0.391,0.00153618421245521,"0","Chd64"
"CG12643",2.23703691700725e-07,-0.274595914144405,0.265,0.317,0.00208469470295906,"0","CG12643"
"CG32368",2.33544786025196e-07,-0.447307434590302,0.065,0.116,0.00217640386096881,"0","CG32368"
"CG15127",3.95486676250021e-07,-0.324840135799944,0.558,0.527,0.00368554033597395,"0","CG15127"
"Hsp26",5.54655875880952e-07,-0.448942451942385,0.932,0.878,0.00516883810733459,"0","Hsp26"
"AstA",1.2799057154748e-06,-2.52104938945019,0.251,0.286,0.0119274413625097,"0","AstA"
"CG3868",8.43260126419165e-06,-0.258617040686529,0.156,0.207,0.078583411181002,"0","CG3868"
"SP1029",2.51416751089263e-05,-0.344527628830082,0.206,0.24,0.234295270340085,"0","SP1029"
"Scp2",0.000168750438609274,-1.0868484172276,0.507,0.448,1,"0","Scp2"
"noe",0.00252260640965133,-0.280769284015774,0.086,0.117,1,"0","noe"
"NPF.1",0,2.23946831167438,1,0.981,0,"1","NPF"
"Scp2.1",0,1.80439376701574,0.951,0.361,0,"1","Scp2"
"CG44325.1",0,1.66698205552217,0.984,0.491,0,"1","CG44325"
"Swim.1",0,1.35103754553828,0.819,0.17,0,"1","Swim"
"CG15312.1",0,1.29388948065642,0.882,0.237,0,"1","CG15312"
"Hk.1",0,1.28353910979083,0.805,0.189,0,"1","Hk"
"AstA-R2.1",1.41015849341557e-301,1.1460006026966,0.816,0.182,1.31412670001397e-297,"1","AstA-R2"
"7B2.1",3.69517584330293e-281,0.649980405250083,1,0.996,3.443534368374e-277,"1","7B2"
"ImpL3.1",9.90739484186085e-281,1.25484945418388,0.994,0.628,9.23270125313012e-277,"1","ImpL3"
"PKD.1",8.57480638655642e-265,1.19260572446453,0.902,0.401,7.99086207163193e-261,"1","PKD"
"chrb.1",2.23861031455852e-262,1.30256472877055,0.962,0.571,2.08616095213708e-258,"1","chrb"
"CG12836.1",3.53483708006116e-248,1.01772953864837,0.677,0.144,3.294114674909e-244,"1","CG12836"
"Tsp66E.1",1.37586290262525e-247,0.949944834223728,0.524,0.064,1.28216663895647e-243,"1","Tsp66E"
"mbl.1",4.09397076743602e-244,0.815857136730332,1,0.946,3.81517135817362e-240,"1","mbl"
"CG6218.1",6.30031337505795e-231,1.10046327300755,0.93,0.51,5.87126203421651e-227,"1","CG6218"
"CG14516.1",1.49185660335969e-229,0.899385630993219,0.582,0.102,1.3902611686709e-225,"1","CG14516"
"CG31689.1",2.08481774409901e-226,1.08306409693255,0.81,0.275,1.94284165572586e-222,"1","CG31689"
"CG34194",2.27310703587453e-219,-1.51214509368626,0.128,0.759,2.11830844673148e-215,"1","CG34194"
"gb.1",1.49721968257195e-213,0.991739883783126,0.781,0.277,1.3952590221888e-209,"1","gb"
"Tsp2A.1",6.28269817572264e-211,-1.87174791310718,0.176,0.766,5.85484642995593e-207,"1","Tsp2A"
"SP1029.1",3.26362130225499e-207,0.932517288191823,0.633,0.148,3.04136869157143e-203,"1","SP1029"
"fas.1",1.83393326759723e-200,0.967536216161267,0.949,0.433,1.70904241207386e-196,"1","fas"
"CG34176.1",1.90944398364201e-200,-2.44733559388631,0.175,0.738,1.77941084835599e-196,"1","CG34176"
"esg",4.73529710804363e-200,0.992049365415027,0.854,0.343,4.41282337498585e-196,"1","esg"
"CG15422.1",1.40014028383732e-192,-2.21519754799736,0.163,0.72,1.304790730508e-188,"1","CG15422"
"Bacc.1",4.89252742637187e-192,0.658044699549183,0.997,0.969,4.55934630863594e-188,"1","Bacc"
"Ssk.1",5.28501634068779e-184,-2.23074740967949,0.22,0.729,4.92510672788695e-180,"1","Ssk"
"mirr.1",4.39249335411407e-183,0.835830461442931,0.905,0.358,4.0933645566989e-179,"1","mirr"
"Tk.1",6.22377509889963e-181,0.934393529857487,1,0.843,5.79993601466456e-177,"1","Tk"
"CG13321.1",1.90782481722042e-176,-1.6867879988457,0.477,0.84,1.77790194716771e-172,"1","CG13321"
"CG13704.1",6.44280935610289e-176,-1.70888891937978,0.114,0.666,6.00405403895228e-172,"1","CG13704"
"CG6277.1",1.87448242999863e-173,1.5420389095461,0.438,0.072,1.74683017651572e-169,"1","CG6277"
"CG6041.1",2.55028621395289e-173,0.786260106104318,0.947,0.685,2.3766117227827e-169,"1","CG6041"
"AstC.1",3.03853929950874e-169,-3.00638999047752,0.961,0.983,2.83161477321219e-165,"1","AstC"
"Sh.1",5.40469961483262e-169,0.835516096493494,0.414,0.063,5.03663957106252e-165,"1","Sh"
"CG9568.1",6.26262983583209e-166,-2.91518192668296,0.683,0.918,5.83614474401193e-162,"1","CG9568"
"CG9801",3.23842428360225e-163,0.897276618562195,0.574,0.154,3.01788758988894e-159,"1","CG9801"
"CG17570.1",1.40043207397077e-161,1.04928594413408,0.767,0.345,1.30506264973336e-157,"1","CG17570"
"CG18549.1",1.1808755441224e-160,0.797157420096004,0.615,0.177,1.10045791956767e-156,"1","CG18549"
"CG2852.1",5.942089031904e-160,0.619732784219886,0.975,0.913,5.53743276883134e-156,"1","CG2852"
"CG12963.1",2.26671525520126e-153,-1.28365443965938,0.093,0.622,2.11235194632205e-149,"1","CG12963"
"CG10650.1",5.15438943242154e-151,-1.48477975011954,0.075,0.597,4.80337551207363e-147,"1","CG10650"
"CG10479",3.81703620048667e-150,0.784093054760274,0.742,0.311,3.55709603523352e-146,"1","CG10479"
"elm.1",2.03583839077933e-149,-1.33481337414379,0.223,0.694,1.89719779636726e-145,"1","elm"
"CG43729.1",2.03737255737815e-145,-1.23412593392932,0.113,0.627,1.89862748622069e-141,"1","CG43729"
"mthl10.1",1.55933397041416e-144,0.74319923596301,0.603,0.187,1.45314332702896e-140,"1","mthl10"
"CG10527.1",6.27690998074344e-141,0.772175456915775,0.623,0.218,5.84945241105481e-137,"1","CG10527"
"NLaz.1",1.75738612229953e-140,0.630420763480364,0.994,0.904,1.63770812737093e-136,"1","NLaz"
"Rcd2.1",1.79959129120092e-139,0.819543543590146,0.566,0.179,1.67703912427013e-135,"1","Rcd2"
"CG11842.1",1.63124939636681e-137,0.78544300060519,0.745,0.309,1.52016131247423e-133,"1","CG11842"
"fa2h.1",1.69387779021208e-137,-1.30527834964136,0.061,0.558,1.57852471269864e-133,"1","fa2h"
"Decay.1",7.01266553481379e-137,-1.11203530511906,0.075,0.583,6.53510301189297e-133,"1","Decay"
"CG11367.1",3.04495291833285e-136,0.713926289492687,0.509,0.138,2.83759162459439e-132,"1","CG11367"
"scyl",1.11974769933519e-135,0.773543060722995,0.919,0.627,1.04349288101047e-131,"1","scyl"
"CG42249.1",1.22135525006218e-135,-2.04394074987758,0.125,0.598,1.13818095753295e-131,"1","CG42249"
"CG32369",2.99873080392772e-134,0.772314556243849,0.847,0.497,2.79451723618025e-130,"1","CG32369"
"CG34301",2.10158256921613e-133,-1.11413726903021,0.044,0.538,1.95846479625251e-129,"1","CG34301"
"CG14642.1",7.28927406428886e-133,0.602474515024328,0.312,0.042,6.79287450051079e-129,"1","CG14642"
"sta.1",5.05345595520857e-132,0.373612202259668,0.991,0.988,4.70931560465887e-128,"1","sta"
"scf",3.58465305923102e-131,0.813771890211956,0.514,0.149,3.34053818589738e-127,"1","scf"
"Df31.1",2.41437754410957e-130,0.601185171030571,0.95,0.803,2.24995843335571e-126,"1","Df31"
"Fst.1",3.00670487603066e-129,-1.70617448207129,0.255,0.676,2.80194827397297e-125,"1","Fst"
"veil.1",1.07503569634837e-128,-1.74954287557669,0.254,0.657,1.00182576542704e-124,"1","veil"
"CG14989.1",1.20220564387149e-128,-2.70541145989791,0.508,0.809,1.12033543952384e-124,"1","CG14989"
"Tl",2.99261308435915e-128,0.63564982180715,0.414,0.089,2.7888161333143e-124,"1","Tl"
"CG42321.1",4.37497188294104e-128,0.763777191773208,0.61,0.229,4.07703629771276e-124,"1","CG42321"
"CR44150",5.54150193291807e-128,0.521748022641603,0.269,0.029,5.16412565128635e-124,"1","CR44150"
"Crc.1",1.84748223098075e-127,0.508338787367257,1,0.972,1.72166869105096e-123,"1","Crc"
"CG15211.1",1.05891483299267e-123,-1.19953445589306,0.14,0.59,9.8680273286587e-120,"1","CG15211"
"ZnT63C.1",3.1083923219491e-123,-1.14826802844032,0.124,0.584,2.89671080482437e-119,"1","ZnT63C"
"Phm",2.54957242653724e-122,0.433999369030472,0.999,0.993,2.37594654429005e-118,"1","Phm"
"Cyp6a17.1",4.73154080672377e-122,0.524950485413388,0.302,0.044,4.40932287778588e-118,"1","Cyp6a17"
"CG43349.1",5.13709973618564e-122,-1.44325981337485,0.143,0.597,4.7872632441514e-118,"1","CG43349"
"CG13250",1.41175559201685e-121,0.471131723606784,0.239,0.023,1.3156150362005e-117,"1","CG13250"
"CG10830.1",3.40022243874758e-121,0.604361024559686,0.335,0.058,3.16866729066887e-117,"1","CG10830"
"CG12934.1",6.03352195706703e-121,1.30234502735498,0.448,0.12,5.62263911179076e-117,"1","CG12934"
"cathD.1",1.54919417256985e-118,0.576608872921263,0.991,0.923,1.44369404941784e-114,"1","cathD"
"Bx",1.74595299487773e-117,0.506989142326507,0.289,0.041,1.62705359592656e-113,"1","Bx"
"CG4577.1",1.67377936053675e-116,-0.809575747881976,0.866,0.949,1.5597949860842e-112,"1","CG4577"
"Nplp2.1",7.64047229328358e-116,1.44105908241834,0.598,0.253,7.12015613011097e-112,"1","Nplp2"
"lectin-37Db.1",2.37223488894506e-114,-1.45504885110217,0.089,0.526,2.2106856930079e-110,"1","lectin-37Db"
"CG7781.1",2.7318114670461e-114,0.694990270453232,0.686,0.293,2.54577510614026e-110,"1","CG7781"
"lbm",3.45997373852649e-114,0.622314188286156,0.397,0.095,3.22434952693284e-110,"1","lbm"
"Cka.1",4.30944875396845e-114,0.717775241523224,0.613,0.259,4.0159752938232e-110,"1","Cka"
"CG10257",4.48412037451782e-114,0.599394326400794,0.337,0.065,4.17875177701315e-110,"1","CG10257"
"RpL27A.1",5.07313752103151e-113,0.27360282402634,0.995,0.998,4.72765685584926e-109,"1","RpL27A"
"IA-2.1",6.81329162358823e-113,0.525808852579559,1,0.989,6.34930646402187e-109,"1","IA-2"
"CG3835.1",1.01114552091329e-112,-1.19358011622993,0.066,0.509,9.422865109391e-109,"1","CG3835"
"CG4341.1",2.27043919682379e-112,0.576071092952054,0.323,0.058,2.11582228752009e-108,"1","CG4341"
"CG44014.1",6.63997417406934e-112,-1.43299928507727,0.189,0.605,6.18779193281522e-108,"1","CG44014"
"svr.1",1.80085085754008e-111,0.604708331515923,0.996,0.96,1.6782129141416e-107,"1","svr"
"mamo",1.8512628695602e-111,0.65696054758902,0.905,0.666,1.72519186814315e-107,"1","mamo"
"mesh.1",3.09912305433973e-111,-1.10488169002446,0.033,0.468,2.88807277433919e-107,"1","mesh"
"awd.1",3.81914500111181e-111,0.410911978209307,0.989,0.975,3.5590612265361e-107,"1","awd"
"CG9380.1",5.89374517764447e-111,-1.08051318765208,0.038,0.471,5.49238113104689e-107,"1","CG9380"
"RpL13A.1",1.56479636740425e-110,0.294103481223147,0.995,0.996,1.45823373478402e-106,"1","RpL13A"
"RpS2.1",1.88530113037634e-110,0.327609219104998,0.995,0.991,1.75691212339771e-106,"1","RpS2"
"RpL41.1",3.56803398393325e-109,0.325219305335307,0.996,0.996,3.3250508696274e-105,"1","RpL41"
"Kaz-m1.1",1.07328619959394e-108,-1.3333609523722,0.456,0.776,1.00019540940159e-104,"1","Kaz-m1"
"TrpA1.1",1.27106087851472e-108,0.594632087492764,0.682,0.27,1.18450163268786e-104,"1","TrpA1"
"CtsB1.1",2.14809528875965e-108,0.500053095243827,1,0.97,2.00180999959511e-104,"1","CtsB1"
"Traf4",2.56357502146278e-108,0.678319061441297,0.677,0.319,2.38899556250117e-104,"1","Traf4"
"CG17778.1",3.28138157263108e-108,0.693029797523768,0.964,0.73,3.0579194875349e-104,"1","CG17778"
"CG15347.1",7.70446639862367e-108,-1.23100277438988,0.228,0.612,7.1797922368774e-104,"1","CG15347"
"CG31075",1.69280637339042e-107,0.715172863316506,0.526,0.189,1.57752625936253e-103,"1","CG31075"
"CG10170.1",7.24195871499082e-107,0.681319893403249,0.785,0.48,6.74878132649995e-103,"1","CG10170"
"CG13937.1",1.39088806215853e-105,0.548909302854773,0.303,0.054,1.29616858512554e-101,"1","CG13937"
"CR44517.1",9.55376776759706e-104,0.579886759200955,0.357,0.079,8.9031561826237e-100,"1","CR44517"
"CG44008.1",1.323728400005e-101,-1.8148561599374,0.924,0.964,1.23358249596466e-97,"1","CG44008"
"Gpb5",3.93661377939116e-101,0.657992233296667,0.472,0.154,3.66853038101463e-97,"1","Gpb5"
"CG42541.1",2.24014057301823e-100,-1.4863863869102,0.028,0.432,2.08758699999568e-96,"1","CG42541"
"Ptx1",2.2974619905117e-100,0.594332790814135,0.832,0.523,2.14100482895785e-96,"1","Ptx1"
"CG18744.1",3.90087076702666e-100,-1.34160103301264,0.065,0.47,3.63522146779214e-96,"1","CG18744"
"RpS4.1",1.40768591760423e-99,0.339498762864558,0.985,0.98,1.31182250661538e-95,"1","RpS4"
"RpL7.1",1.41896588687741e-99,0.326756006685486,0.985,0.987,1.32233430998106e-95,"1","RpL7"
"CG32204.1",1.64771182471597e-98,0.549374367835113,0.312,0.063,1.53550264945281e-94,"1","CG32204"
"Ef1gamma.1",2.67157068460612e-98,0.498166748574924,0.921,0.822,2.48963672098444e-94,"1","Ef1gamma"
"Dh44-R2.1",5.72487438569372e-98,0.57874672651564,0.36,0.088,5.33501044002797e-94,"1","Dh44-R2"
"CCHa1.1",3.47606612103663e-97,-2.46608631913405,0.233,0.584,3.23934601819404e-93,"1","CCHa1"
"tap.1",4.84741308732127e-97,0.590289944895774,0.937,0.501,4.51730425607469e-93,"1","tap"
"RpS7.1",6.23004219262022e-97,0.283827469299688,0.996,0.994,5.80577631930278e-93,"1","RpS7"
"RpS3A.1",6.7132517946599e-97,0.303901636785147,0.999,0.995,6.25607934744356e-93,"1","RpS3A"
"RpS13.1",7.00449351468069e-96,0.283146435018494,0.995,0.995,6.52748750633093e-92,"1","RpS13"
"CG18208.1",9.02973224473117e-96,0.550712667835876,0.33,0.074,8.41480747886497e-92,"1","CG18208"
"PRL-1.1",1.11404178441092e-95,-0.851447154406843,0.243,0.639,1.03817553889253e-91,"1","PRL-1"
"CG1648",2.04077646364904e-95,0.666836100578481,0.638,0.303,1.90179958647454e-91,"1","CG1648"
"GILT2",3.89637368376369e-95,-0.970169717418032,0.064,0.463,3.63103063589939e-91,"1","GILT2"
"CG15127.1",4.11185509769203e-95,-0.883683893333154,0.205,0.603,3.8318377655392e-91,"1","CG15127"
"CG13565.1",4.88107805262703e-95,-2.28017659968535,1,1,4.54867663724313e-91,"1","CG13565"
"CG8907.1",1.20463788855762e-94,-0.838478040187491,0.091,0.494,1.12260204834685e-90,"1","CG8907"
"RpL10Ab.1",1.27131741516317e-94,0.315747709043705,0.992,0.985,1.18474069919056e-90,"1","RpL10Ab"
"CG42674.1",6.79408069789538e-94,-0.841952762414972,0.028,0.415,6.3314038023687e-90,"1","CG42674"
"Tapdelta.1",2.37502029715437e-93,0.476297540550461,0.949,0.84,2.21328141491816e-89,"1","Tapdelta"
"CR44366",2.3802528006104e-93,0.480848433468785,0.313,0.067,2.21815758488883e-89,"1","CR44366"
"CG31882.1",3.16279757236426e-93,0.447066248273182,0.263,0.045,2.94741105768626e-89,"1","CG31882"
"CG2789.1",1.4606981527117e-92,0.583545016486268,0.907,0.743,1.36122460851204e-88,"1","CG2789"
"Tsp42Ee.1",2.49460621203804e-92,0.439341376861462,0.287,0.054,2.32472352899825e-88,"1","Tsp42Ee"
"CG31690.1",6.5480692862597e-92,0.49163790922665,0.26,0.045,6.10214576786541e-88,"1","CG31690"
"Hsp68",1.02735556327939e-90,-1.42505907745431,0.277,0.628,9.57392649420065e-87,"1","Hsp68"
"alphagamma-element:CR32865",1.14536033628238e-90,-1.30359596646161,0.17,0.555,1.06736129738155e-86,"1","alphagamma-element:CR32865"
"Hsp70Bc",1.14675055885741e-90,-1.15449077220077,0.313,0.68,1.06865684579922e-86,"1","Hsp70Bc"
"RpS29.1",8.37548026700911e-89,0.281996511000143,0.992,0.993,7.80511006082579e-85,"1","RpS29"
"CG13492.1",1.01201469529423e-88,-1.17129670866401,0.049,0.421,9.43096494544692e-85,"1","CG13492"
"CG11241.1",1.0781115976583e-88,0.536644791882594,0.337,0.085,1.00469219785777e-84,"1","CG11241"
"CG34198.1",1.37263285079194e-88,-0.676297164157658,0.731,0.897,1.27915655365301e-84,"1","CG34198"
"CG10011.1",4.20076591868646e-87,0.503111860173859,0.327,0.08,3.91469375962391e-83,"1","CG10011"
"Pal2.1",6.51969193582654e-87,0.495706063891724,0.995,0.981,6.07570091499676e-83,"1","Pal2"
"Pebp1.1",1.2751668591882e-86,-2.11849370780204,0.429,0.725,1.18832799607748e-82,"1","Pebp1"
"Gale.1",4.86523492261042e-86,-0.741421599668311,0.32,0.672,4.53391242438065e-82,"1","Gale"
"bbg.1",4.94802807358814e-86,-0.85258610543953,0.353,0.69,4.61106736177679e-82,"1","bbg"
"Mal-A2.1",2.48476831816419e-84,-0.89137423318104,0.232,0.608,2.31555559569721e-80,"1","Mal-A2"
"CG7378",1.93300702949126e-83,0.538516209480373,0.379,0.114,1.8013692507829e-79,"1","CG7378"
"CG31198.1",3.22585822369971e-83,-0.938118650600971,0.044,0.405,3.00617727866576e-79,"1","CG31198"
"RpS10b.1",9.16094751128238e-81,0.333749594203867,0.981,0.975,8.53708698576405e-77,"1","RpS10b"
"Bsg.1",3.45791315987475e-80,-0.59827113502885,0.71,0.883,3.22242927368728e-76,"1","Bsg"
"Cp1.1",7.16210620628535e-80,0.554236196701706,0.829,0.617,6.67436677363731e-76,"1","Cp1"
"CG5399.1",9.07079342562012e-80,-2.030004966873,0.165,0.512,8.45307239333539e-76,"1","CG5399"
"ERp60.1",1.34084338555909e-79,0.508639767086199,0.917,0.764,1.24953195100252e-75,"1","ERp60"
"bnl.1",1.55314897989231e-79,0.655657814729821,0.477,0.185,1.44737953436165e-75,"1","bnl"
"Ih.1",1.59742397559274e-79,0.597981577813722,0.713,0.443,1.48863940285488e-75,"1","Ih"
"RpS28b.1",6.65911243306943e-79,0.307884057878408,0.987,0.986,6.2056268763774e-75,"1","RpS28b"
"Chd64.1",1.18924908786123e-78,-0.857925402815872,0.088,0.444,1.10826122497788e-74,"1","Chd64"
"CG13482.1",1.54248678665205e-78,-1.27823954861656,0.444,0.718,1.43744343648104e-74,"1","CG13482"
"Nlp.1",1.66757963203695e-78,0.514082958791291,0.85,0.671,1.55401745909523e-74,"1","Nlp"
"CG10660.1",1.89830820517327e-78,0.504881062560838,0.357,0.105,1.76903341640097e-74,"1","CG10660"
"CG10970",1.99011429128107e-78,0.40743037226908,0.222,0.038,1.85458750804483e-74,"1","CG10970"
"fax",3.28941846511589e-78,0.554960179109036,0.434,0.155,3.0654090676415e-74,"1","fax"
"sug.1",3.87437240883194e-78,-1.03844220917712,0.035,0.375,3.61052764779049e-74,"1","sug"
"RpL3.1",5.25611273684669e-78,0.320034308694,0.979,0.974,4.89817145946743e-74,"1","RpL3"
"MtnE.1",2.68851278803238e-77,-1.19936546807775,0.156,0.502,2.50542506716737e-73,"1","MtnE"
"CG15126.1",4.43298943391944e-77,-0.921578446148403,0.168,0.524,4.13110285346952e-73,"1","CG15126"
"RpL18.1",1.23064333089552e-76,0.308989197705531,0.986,0.984,1.14683652006153e-72,"1","RpL18"
"pAbp.1",1.57223962210687e-76,0.267069043988145,0.995,0.994,1.46517010384139e-72,"1","pAbp"
"hdc",5.96963808088919e-76,0.523654518093332,0.62,0.308,5.56310572758064e-72,"1","hdc"
"CG4797",7.58821763060594e-76,0.322168206113516,0.161,0.017,7.07146000996167e-72,"1","CG4797"
"CG15772.1",3.48331093924882e-74,0.573979471008916,0.539,0.237,3.24609746428597e-70,"1","CG15772"
"CG4781.1",9.08680811729328e-74,0.367852541744176,0.986,0.953,8.4679964845056e-70,"1","CG4781"
"prt.1",9.95197236591658e-74,0.558466309390397,0.693,0.407,9.27424304779766e-70,"1","prt"
"CG5011.1",5.70447140047298e-73,-0.939029427920184,0.04,0.366,5.31599689810077e-69,"1","CG5011"
"Traf-like.1",1.54679781984992e-72,-0.662535553497884,0.06,0.397,1.44146088831814e-68,"1","Traf-like"
"CG31918",1.69457789128974e-72,0.484942833303425,0.342,0.106,1.57917713689291e-68,"1","CG31918"
"Jafrac1",3.02235899767593e-72,0.342266903066492,0.986,0.97,2.8165363499342e-68,"1","Jafrac1"
"Rab2",3.02253827317447e-72,0.35969347021237,0.972,0.934,2.81670341677129e-68,"1","Rab2"
"CG13991",4.50898829553313e-72,0.250948824742248,0.114,0.006,4.20192619260733e-68,"1","CG13991"
"RpL35A.1",9.81632366556968e-72,0.305276832222356,0.976,0.973,9.14783202394438e-68,"1","RpL35A"
"CG9977.1",3.05863257157439e-71,-0.765470364066935,0.069,0.397,2.85033969345017e-67,"1","CG9977"
"exex.1",3.66799669041787e-71,-0.867836943741322,0.035,0.353,3.41820611580042e-67,"1","exex"
"RpL13.1",8.08038865995847e-71,0.290342789197982,0.977,0.986,7.5301141922153e-67,"1","RpL13"
"CG4587.1",9.61064132832923e-71,-1.78956850762619,0.064,0.379,8.95615665387001e-67,"1","CG4587"
